station_id,tank_id,fuel_type,day,total_qty,txn_count,avg_txn,std_txn,min_qty,max_qty,min_balance,max_balance,balance_delta,qty_vs_balance_gap,roll7_qty_mean,roll7_qty_std,qty_change,rule_score
ST001,Diesel Tank 02,Lanka Auto Diesel,2025-11-24,866.001,8,108.250125,161.00336612491546,8.66,416.164,5346146.86,5475919.94,129773.08000000007,130639.08100000008,1612.7145714285712,553.1943389255584,-828.999,260573.16436612504
ST001,Diesel Tank 02,Lanka Auto Diesel,2025-11-25,643.001,13,49.461615384615385,46.344418685062934,20.0,192.434,5496852.14,5626861.62,130009.48000000045,130652.48100000045,1552.714714285714,638.892567949603,-223.0,260708.30541868595
ST001,Diesel Tank 02,Lanka Auto Diesel,2025-11-26,2623.001,20,131.15005000000002,275.51171062387186,10.0,1266.289,5668636.19,6242600.37,573964.1799999997,576587.1809999997,1559.5718571428572,651.820095432635,1980.0000000000002,1150826.8727106235
ST001,Diesel Tank 02,Lanka Auto Diesel,2025-11-27,1858.0,8,232.25,546.78471930446,16.0,1584.907,6254888.51,6678758.44,423869.93000000063,425727.93000000063,1566.429,655.1377183101783,-765.0010000000002,850144.6447193057
ST001,Diesel Tank 02,Lanka Auto Diesel,2025-11-28,1457.0,4,364.25,406.3736610058941,2.635,803.523,6867382.17,7020783.37,153401.2000000002,154858.2000000002,1534.5718571428572,654.1157862410977,-401.0,308665.77366100624
ST001,Diesel Tank 02,Lanka Auto Diesel,2025-11-29,1194.0,2,597.0,759.432682994352,60.0,1134.0,7034868.11,7301070.09,266201.9799999995,267395.9799999995,1476.5718571428572,665.2524732333903,-263.0,534357.3926829934
ST001,Diesel Tank 02,Lanka Auto Diesel,2025-11-30,1819.0,7,259.85714285714283,394.68428561042236,20.0,1111.697,7346520.93,7728073.06,381552.1299999999,383371.1299999999,1494.286142857143,673.63624294556,625.0,765317.9442856102
ST001,Diesel Tank 02,Lanka Auto Diesel,2025-12-01,2507.0,16,156.6875,272.54553509630887,7.22,1095.02,51398.31,588508.22,537109.9099999999,539616.9099999999,1728.7145714285714,703.4279216470005,688.0,1076999.365535096
ST001,Diesel Tank 02,Lanka Auto Diesel,2025-12-02,627.001,6,104.50016666666666,86.60833219596522,21.0,200.0,635287.88,735693.97,100406.08999999997,101033.09099999997,1726.4288571428572,707.5576900593637,-1879.999,201525.78933219588
ST001,Diesel Tank 02,Lanka Auto Diesel,2025-12-03,679.001,13,52.23084615384615,23.152161356434068,9.025,90.0,751907.53,895086.5,143178.96999999997,143857.97099999996,1448.7145714285714,677.8906310160111,52.0,287060.09316135634
ST001,Diesel Tank 02,Lanka Auto Diesel,2025-12-04,2026.0,9,225.11111111111111,332.1900008223624,23.0,1051.869,946730.57,1370681.9,423951.32999999996,425977.32999999996,1472.7145714285714,697.486696374408,1346.999,850260.8500008223
ST001,Diesel Tank 02,Lanka Auto Diesel,2025-12-05,579.0,3,193.0,174.6052691072065,15.0,364.0,1374203.08,1506599.83,132396.75,132975.75,1347.286,775.3793320508786,-1447.0,265547.1052691072
ST001,Diesel Tank 02,Lanka Auto Diesel,2025-12-06,859.001,10,85.9001,99.08600758987113,18.051,320.18,1581760.85,1708246.65,126485.79999999981,127344.80099999982,1299.429,796.4684810373853,280.001,253929.6870075895
ST001,Diesel Tank 02,Lanka Auto Diesel,2025-12-07,601.0,7,85.85714285714286,56.70768164140425,40.0,200.0,1720352.58,1849328.99,128976.40999999992,129577.40999999992,1125.429,797.0873322829814,-258.001,258610.52768164122
ST001,Diesel Tank 02,Lanka Auto Diesel,2025-12-08,2924.0,21,139.23809523809524,399.6368973914827,15.0,1872.572,1867125.6,2535726.3,668600.6999999997,671524.6999999997,1185.0004285714288,923.1618872117099,2323.0,1340525.0368973908
ST001,Diesel Tank 02,Lanka Auto Diesel,2025-12-09,2041.001,17,120.05888235294117,217.17514929944286,10.0,896.0,2543003.42,3014842.88,471839.45999999996,473880.46099999995,1387.0004285714288,935.3353085036506,-882.999,945937.0961492993
ST001,Diesel Tank 02,Lanka Auto Diesel,2025-12-11,1533.001,13,117.92315384615384,117.83213152959465,20.0,435.203,3064282.71,3374708.49,310425.78000000026,311958.78100000025,1509.0004285714288,881.7575074816691,-508.0,622502.39313153
ST001,Diesel Tank 02,Lanka Auto Diesel,2025-12-12,2515.0,19,132.3684210526316,226.97525545293254,15.0,923.018,3490479.68,3965094.68,474615.0,477130.0,1578.8575714285714,946.5344024388579,981.999,951971.9752554529
ST001,Diesel Tank 02,Lanka Auto Diesel,2025-12-13,1973.0,16,123.3125,125.81531549961105,33.02,438.909,4031113.33,4428248.55,397135.21999999974,399108.21999999974,1778.0004285714288,841.9810170070854,-542.0,796369.2553154991
ST001,Diesel Tank 02,Lanka Auto Diesel,2025-12-14,1324.0,6,220.66666666666666,409.8236064590065,26.0,1053.231,4459180.75,4739052.25,279871.5,281195.5,1844.4288571428572,772.9014042956209,-649.0,561476.823606459
ST001,Diesel Tank 02,Lanka Auto Diesel,2025-12-16,1856.001,18,103.11116666666666,174.03931305184707,8.996,759.203,4779984.45,5174740.83,394756.3799999999,396612.3809999999,2023.7147142857143,549.7384448213271,532.001,791542.8003130516
ST001,Diesel Tank 02,Lanka Auto Diesel,2025-12-17,3124.001,28,111.5714642857143,206.56749897085155,15.0,1086.3,5204664.56,5908087.33,703422.7700000005,706546.7710000005,2052.286285714286,606.5855419597234,1268.0000000000002,1410176.108498972
ST001,Diesel Tank 02,Lanka Auto Diesel,2025-12-18,2390.0,20,119.5,202.59514784442706,7.0,861.346,5991485.63,6469130.27,477644.63999999966,480034.63999999966,2102.143285714286,619.7041324007541,-734.0010000000002,957881.8751478437
ST001,Diesel Tank 02,Lanka Auto Diesel,2025-12-19,2269.0009999999997,9,252.11122222222218,527.7320410423214,25.0,1639.187,6542020.1,7001768.95,459748.85000000056,462017.85100000055,2207.2861428571427,567.2642950834083,-120.99900000000025,922294.4330410433
ST001,Diesel Tank 02,Lanka Auto Diesel,2025-12-20,516.0,1,516.0,0.0,516.0,516.0,7122897.88,7122897.88,0.0,516.0,1921.714714285714,829.2201553555634,-1753.0009999999997,516.0
ST001,Diesel Tank 02,Lanka Auto Diesel,2025-12-23,255.0,1,255.0,0.0,255.0,255.0,7182758.11,7182758.11,0.0,255.0,1676.2861428571427,1039.1741808489771,-261.0,255.0
ST001,Diesel Tank 02,Lanka Auto Diesel,2025-12-24,907.001,12,75.58341666666666,83.40022189032868,25.0,312.029,7256005.56,7395672.73,139667.17000000086,140574.17100000085,1616.714857142857,1074.1004613829857,652.001,280324.741221892
ST001,Diesel Tank 02,Lanka Auto Diesel,2025-12-25,689.0,3,229.66666666666666,201.44988899062054,14.44,413.701,7456908.32,7557412.72,100504.39999999944,101193.39999999944,1450.0004285714283,1120.341607130143,-218.00099999999998,201899.2498889895
ST001,Diesel Tank 02,Lanka Auto Diesel,2025-12-30,0.0,3,0.0,109.0,-109.0,109.0,7557412.72,7583000.03,25587.31000000052,25587.31000000052,1003.7145714285714,951.9294236545506,-689.0,51283.62000000104
ST001,Diesel Tank 02,Lanka Auto Diesel,2025-12-31,3300.0,2,1650.0,2333.452377915607,0.0,3300.0,8332074.52,8332074.52,0.0,3300.0,1133.7145714285714,1202.071631650662,3300.0,5633.452377915607
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-10-01,4211.0,21,200.52380952380952,380.8784863121858,5.0,1650.976,46398.31,1067025.29,1020626.98,1024837.98,4211.0,0.0,0.0,2045845.8384863122
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-10-02,3947.999,17,232.23523529411764,490.5468313802375,4.0,1897.769,1265487.15,2067409.0,801921.8500000001,805869.849,4079.4995,185.96979055884333,-263.0010000000002,1608282.2458313804
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-10-03,4479.0,18,248.83333333333334,437.85961142101786,1.0,1683.209,2233003.07,3202342.8,969339.73,973818.73,4212.666333333334,265.5044218093803,531.0010000000002,1943596.319611421
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-10-04,3559.998,6,593.333,776.5632258952261,61.538,2113.502,3266478.4,4104411.2,837932.8000000003,841492.7980000003,4049.49925,391.7767906188209,-919.002,1680202.1612258959
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-10-05,3920.999,16,245.0624375,598.3930359772991,2.0,2310.96,4287475.61,5097953.39,810477.7799999993,814398.7789999993,4023.7992,344.12098613816056,361.00099999999975,1625474.9520359759
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-10-06,1815.0,10,181.5,292.3044231888696,2.0,826.285,5230934.75,5557856.24,326921.4900000002,328736.4900000002,3655.6659999999997,952.8209276322599,-2105.999,655950.2844231894
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-10-07,3744.998,17,220.294,416.32290061636655,3.344,1571.419,5708812.17,6506801.79,797989.6200000001,801734.6180000001,3668.427714285714,870.4576169495972,1929.998,1600140.5609006167
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-10-08,3364.0,17,197.88235294117646,391.3011359605191,4.0,1467.144,6508828.91,7359205.75,850376.8399999999,853740.8399999999,3547.427714285714,840.8312677972743,-380.99800000000005,1704508.9811359602
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-10-09,3617.0,17,212.76470588235293,404.5696208025828,2.0,1559.881,7478546.43,8275717.37,797170.9400000004,800787.9400000004,3500.1421428571425,823.6822603990831,253.0,1598363.4496208034
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-10-10,3862.0,20,193.1,396.99569408907087,2.0,1536.003,8436030.93,9254309.55,818278.620000001,822140.620000001,3411.9992857142856,729.0529310922756,245.0,1640816.235694091
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-10-11,3600.0,13,276.9230769230769,528.081895867876,3.35,1897.106,9403803.62,10166513.55,762709.9300000016,766309.9300000016,3417.7138571428573,730.5615548855618,-262.0,1529547.941895871
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-10-12,3276.0,7,468.0,600.8159904502098,19.539,1683.577,10322644.06,10996619.19,673975.129999999,677251.129999999,3325.5711428571426,696.3806474162029,-324.0,1351827.075990448
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-10-13,3237.0,10,323.7,434.83956541388153,3.344,1167.853,11091170.89,11816842.62,725671.7299999986,728908.7299999986,3528.714,240.42551286971755,-39.0,1455015.299565411
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-10-14,3508.0,23,152.52173913043478,361.66448136412754,3.378,1527.524,11919052.79,12705734.75,786681.9600000009,790189.9600000009,3494.8571428571427,220.77622801638523,271.0,1577233.584481366
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-10-15,3575.9990000000003,16,223.49993750000002,402.49213525061066,2.0,1428.111,12864162.71,13611857.38,747694.6699999999,751270.6689999999,3525.142714285714,214.2789285913063,67.99900000000025,1499367.8311352504
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-10-16,4010.0,15,267.3333333333333,457.1593954725305,4.0,1685.586,13748242.13,14627951.29,879709.1599999983,883719.1599999983,3581.2855714285715,282.86552728098974,434.00099999999975,1763885.4793954692
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-10-17,3608.0,18,200.44444444444446,359.8678242319503,2.0,1438.157,14752603.83,15542182.42,789578.5899999999,793186.5899999999,3544.9998571428573,255.85605914291514,-402.0,1583125.0478242317
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-10-18,3304.0,11,300.3636363636364,459.7190604978811,5.0,1496.281,15722013.77,16379382.97,657369.2000000011,660673.2000000011,3502.7141428571426,269.3551812510938,-304.0,1318502.1190605
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-10-19,2917.001,9,324.11122222222224,404.9332747344857,6.0,1150.832,16505219.42,17118521.61,613302.1899999995,616219.1909999995,3451.4285714285716,343.6476869042176,-386.9989999999998,1229926.3142747337
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-10-20,2744.998,14,196.07128571428572,335.8720557456889,2.0,1145.155,17203140.25,17814077.16,610936.9100000001,613681.9080000002,3381.1425714285715,433.4062920093407,-172.00300000000016,1224954.6900557461
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-10-21,3333.0,10,333.3,446.2769405756425,5.017,1417.636,17894178.01,18658626.03,764448.0199999996,767781.0199999996,3356.1425714285715,429.90231132970115,588.002,1532675.3169405747
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-10-22,3999.9990000000003,15,266.6666,377.04862930695975,6.689,1212.515,18779282.81,19672186.04,892903.2300000004,896903.2290000004,3416.7140000000004,491.4990589061864,666.9990000000003,1790183.5076293077
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-10-23,3870.0009999999997,17,227.64711764705882,349.9935012383948,5.0,1238.763,19807821.63,20652805.33,844983.6999999993,848853.7009999993,3396.7141428571435,465.49414890824323,-129.9980000000005,1694187.394501237
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-10-24,2767.0,14,197.64285714285714,304.73912232643465,4.0,872.498,20725060.42,21353935.46,628875.0399999991,631642.0399999991,3276.571285714286,508.42352119655624,-1103.0009999999997,1260821.8191223247
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-10-25,3417.9990000000003,9,379.7776666666667,639.7929228215173,3.344,1994.612,21481943.93,22220022.49,738078.5599999987,741496.5589999986,3292.8568571428577,511.2663667435432,650.9990000000003,1480214.9119228187
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-10-26,2796.0,7,399.42857142857144,520.1035787981266,58.0,1483.746,22323792.82,22928500.92,604708.1000000015,607504.1000000015,3275.5710000000004,527.8679272507475,-621.9990000000003,1212732.3035788012
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-10-27,3288.0,15,219.2,380.9915379221509,2.0,1267.525,23039907.7,23761647.24,721739.5399999991,725027.5399999991,3353.1427142857146,474.0591502178165,492.0,1447148.0715379203
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-10-28,2692.001,16,168.2500625,323.48449165783694,2.0,1162.044,23763674.36,24443773.12,680098.7600000016,682790.7610000017,3261.571428571429,536.4074947105227,-595.9989999999998,1363213.0054916614
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-10-29,2778.0,16,173.625,312.90163725703536,4.0,1092.027,24534065.5,25147690.55,613625.0500000007,616403.0500000007,3087.0001428571427,447.51873592116436,85.9989999999998,1230341.0016372586
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-10-30,3777.0,15,251.8,445.1156993347749,2.0,1617.526,25313173.6,26104744.57,791570.9699999988,795347.9699999988,3073.714285714286,420.99326530112745,999.0,1587364.0556993324
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-10-31,3250.0,22,147.72727272727272,345.2902560928761,2.0,1436.315,26235041.18,26928262.07,693220.8900000006,696470.8900000006,3142.714285714286,401.4739461396036,-527.0,1390037.070256094
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-11-01,4282.001,15,285.46673333333337,449.75352556602235,1.0,1532.034,161966.1,1066873.15,904907.0499999999,909189.051,3266.1431428571427,589.1572711046488,1032.0010000000002,1814545.8545255659
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-11-02,2746.0,8,343.25,517.7223838023618,6.5,1563.566,1141145.19,1751047.29,609902.1000000001,612648.1000000001,3259.000285714286,596.0697543075294,-1536.0010000000002,1223067.9223838025
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-11-03,3215.0020000000004,13,247.30784615384619,392.3929750723642,5.0,1363.226,1887394.75,2552074.18,664679.4300000002,667894.4320000001,3248.572,596.1163943557224,469.0020000000004,1332966.2549750726
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-11-04,3207.0,10,320.7,467.29944778648684,5.0,1368.28,2669644.52,3351107.86,681463.3399999999,684670.3399999999,3322.1432857142854,545.6183568957075,-8.002000000000407,1366600.9794477862
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-11-05,2561.0,6,426.8333333333333,455.4558681306749,30.0,1291.613,3456327.35,3989188.69,532861.3399999999,535422.3399999999,3291.1432857142854,586.3327460139323,-646.0,1068739.1358681305
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-11-06,2865.0,17,168.52941176470588,312.9042651081675,6.0,1231.2,4014612.42,4703012.03,688399.6100000003,691264.6100000003,3160.857571428571,561.1650553392941,304.0,1379977.1242651087
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-11-07,3564.001,18,198.00005555555558,420.81527514316815,5.0,1664.073,4855319.66,5590993.31,735673.6499999994,739237.6509999995,3205.7148571428575,581.6542980816097,699.0010000000002,1475332.1162751422
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-11-08,3169.001,12,264.08341666666666,505.71832954529475,5.95,1785.252,5701154.33,6380559.18,679404.8499999996,682573.8509999997,3046.7148571428575,340.5680012520414,-395.0,1362484.4193295448
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-11-09,2913.0,8,364.125,568.0147588266146,5.102,1675.64,6489254.1,7106341.87,617087.7700000005,620000.7700000005,3070.572,321.2956778726841,-256.0010000000002,1237656.5547588277
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-11-10,3144.0009999999997,16,196.50006249999998,403.8259804059943,5.0,1502.379,7168668.99,7889678.89,721009.8999999994,724153.9009999995,3060.429,317.0691579965916,231.00099999999975,1445567.626980405
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-11-11,3450.999,14,246.49992857142857,469.2980551801995,6.0,1702.171,8003132.28,8749505.89,746373.6100000003,749824.6090000003,3095.2859999999996,347.79158017218793,306.99800000000005,1496667.5170551806
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-11-12,3033.0,11,275.72727272727275,464.54399740866114,2.0,1474.123,8883183.86,9505186.93,622003.0700000003,625036.0700000003,3162.7145714285716,262.1531453551904,-417.9989999999998,1247503.6839974092
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-11-13,4051.0,25,162.04,339.6066597756881,3.0,1417.953,9700890.32,10514505.73,813615.4100000001,817666.4100000001,3332.1431428571427,389.8333790597502,1018.0,1631621.426659776
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-11-14,1721.0,8,215.125,290.2747116887725,4.558,808.768,10585866.74,10943298.04,357431.2999999989,359152.2999999989,3068.8572857142854,703.3975219641017,-2330.0,716873.8747116865
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-11-15,3261.0,11,296.45454545454544,456.1084672288739,4.0,1530.093,11082492.96,11755785.98,673293.0199999996,676554.0199999996,3082.0,706.4334582962035,1540.0,1350303.148467228
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-11-16,2613.0,9,290.3333333333333,464.8190747589324,13.605,1412.491,11903930.9,12406822.77,502891.8699999992,505504.8699999992,3039.1428571428573,727.1900534643449,-648.0,1008861.5590747573
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-11-17,3367.999,15,224.53326666666666,377.37323908934104,5.0,1386.579,12535831.24,13245970.07,710138.8300000001,713506.829,3071.1425714285715,737.4297145848,754.9989999999998,1424023.0322390893
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-11-18,3179.999,14,227.1427857142857,367.0840186440615,8.0,1184.943,13435925.16,14038276.6,602351.4399999995,605531.4389999994,3032.4282857142857,721.0967050266134,-188.0,1208249.9630186427
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-11-19,2922.0,15,194.8,440.531442598758,6.0,1722.926,14118923.21,14766301.66,647378.4499999993,650300.4499999993,3016.5711428571426,722.3014934421846,-257.9989999999998,1298119.4314425972
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-11-20,3270.0,15,218.0,503.1373365766335,6.0,1963.276,14845123.7,15581031.97,735908.2700000014,739178.2700000014,2904.999714285714,582.7181314039453,348.0,1475589.6773365794
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-11-21,3448.999,12,287.41658333333334,509.7313366565957,2.0,1697.293,15792913.32,16440360.67,647447.3499999996,650896.3489999996,3151.856714285714,290.07866010429854,178.9989999999998,1298853.4303366556
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-11-22,1208.001,10,120.8001,170.5660135258487,5.0,437.938,16549474.23,16741337.49,191863.25999999978,193071.26099999977,2858.5711428571426,782.0295785726249,-2240.9979999999996,385105.08701352536
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-11-23,2927.0,9,325.22222222222223,479.6632739734662,7.0,1490.559,16873124.78,17470608.32,597483.5399999991,600410.5399999991,2903.4282857142857,774.5658730329133,1718.999,1198373.7432739716
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-11-24,3980.0,18,221.11111111111111,330.28427206180845,6.0,1360.239,17540713.41,18462237.26,921523.8500000015,925503.8500000015,2990.857,865.0036605760699,1053.0,1847357.9842720649
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-11-25,2800.002,15,186.6668,304.8374849086922,4.762,1022.835,18538772.01,19159865.66,621093.6499999985,623893.6519999985,2936.5717142857143,863.076926467685,-1179.998,1245292.1394849056
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-11-26,3343.0,14,238.78571428571428,383.0533881449121,5.102,1403.398,19302092.78,19992784.14,690691.3599999994,694034.3599999994,2996.7145714285716,876.4570877230402,542.998,1385108.7733881436
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-11-27,3617.999,9,401.99988888888885,638.6628846074516,6.0,2039.715,19994279.06,20894219.7,899940.6400000006,903558.6390000005,3046.4287142857142,903.979268146808,274.9989999999998,1804137.9418846085
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-11-28,2776.001,12,231.3334166666667,340.1928805437127,6.0,954.32,21120319.7,21585868.43,465548.73000000045,468324.73100000044,2950.2861428571427,889.7036640424029,-841.9979999999996,934213.6538805446
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-11-29,2627.0,6,437.8333333333333,606.1806958327415,7.143,1598.028,21723273.51,22240393.36,517119.84999999776,519746.84999999776,3153.000285714286,505.0974994997551,-149.0010000000002,1037472.8806958282
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-11-30,1554.744,6,259.12399999999997,307.94368102041,4.0,762.941,22359688.31,22627762.39,268074.08000000194,269628.82400000194,2956.963714285714,792.1569255651973,-1072.256,538010.8476810242
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-12-01,2855.0,6,475.8333333333333,738.2953117295724,4.0,1949.524,100392.37,711331.81,610939.4400000001,613794.4400000001,2796.2494285714283,651.6728926437097,1300.256,1225472.1753117298
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-12-02,657.0,7,93.85714285714286,150.08567665662233,-5.0,408.05,746764.02,875025.34,128261.31999999995,128918.31999999995,2490.1062857142856,1038.297807508475,-2198.0,257329.72567665653
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-12-03,97.0,4,24.25,39.21203046685205,2.0,83.0,876520.26,899193.18,22672.920000000042,22769.920000000042,2026.392,1288.583683603178,-560.0,45482.05203046693
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-12-04,1661.0,7,237.28571428571428,378.352713127453,6.0,998.158,1022809.28,1313036.32,290227.04000000004,291888.04000000004,1746.8207142857143,1081.3467839175867,1564.0,582493.4327131276
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-12-05,3271.0,12,272.5833333333333,386.445338698604,7.0,1267.708,1433553.26,2128015.78,694462.5199999998,697733.5199999998,1817.5348571428572,1172.2323580126135,1610.0,1392582.4853386981
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-12-06,3776.0,8,472.0,659.0639734068743,4.0,1898.559,2206422.56,3068817.51,862394.9499999997,866170.9499999997,1981.6777142857143,1368.486022487347,505.0,1729224.9639734062
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-12-07,3547.0,13,272.84615384615387,624.7278260969393,5.0,2258.168,3215416.66,3952563.19,737146.5299999998,740693.5299999998,2266.285714285714,1468.4160076179273,-229.0,1478464.7878260966
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-12-08,2965.0,11,269.54545454545456,516.917335359023,3.401,1748.224,3964529.3,4691301.84,726772.54,729737.54,2282.0,1476.3334085948657,-582.0,1457026.997335359
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-12-09,3015.001,8,376.875125,554.6071523649968,17.007,1670.124,4697530.65,5442498.14,744967.4899999993,747982.4909999993,2618.857285714286,1302.5435149115895,50.001000000000204,1493504.5881523637
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-12-10,3683.0,19,193.8421052631579,464.24387782882377,1.701,1971.011,5559108.31,6360128.64,801020.3300000001,804703.3300000001,3131.143,720.5665161128418,667.9989999999998,1606187.903877829
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-12-11,3330.0,8,416.25,521.01291724678,3.741,1482.154,6555003.21,7189808.12,634804.9100000001,638134.9100000001,3369.5715714285716,315.0616355423437,-353.0,1273460.832917247
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-12-12,3155.001,13,242.69238461538464,559.9596270120045,4.119,2030.338,7296983.54,7975885.84,678902.2999999998,682057.3009999999,3353.000285714286,324.03315879742263,-174.9989999999998,1361519.5606270118
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-12-13,4237.999,16,264.8749375,501.8192844966494,5.782,1922.692,8083718.04,9031796.25,948078.21,952316.2089999999,3419.0001428571427,447.9187102594326,1082.9979999999996,1900896.2382844964
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-12-14,2967.001,12,247.25008333333335,408.3160416434261,6.81,1393.631,9153813.2,9771033.2,617220.0,620187.001,3336.1431428571427,473.2246313987405,-1270.9979999999996,1237815.3170416437
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-12-15,4510.0,16,281.875,621.4246934018635,3.401,2490.759,9877293.37,10894713.23,1017419.8600000013,1021929.8600000013,3556.8574285714285,611.3970924199884,1542.9989999999998,2039971.1446934044
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-12-16,2255.0,15,150.33333333333334,226.1544404717609,2.0,725.66,10937153.9,11456553.23,519399.3300000001,521654.3300000001,3448.2858571428574,770.4488194123,-2255.0,1041279.8144404719
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-12-17,2379.0,11,216.27272727272728,380.19491520536957,7.2,1197.849,11545479.5,12049288.22,503808.72000000067,506187.72000000067,3262.0001428571427,857.0213186771616,124.0,1010376.6349152067
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-12-18,1472.0,7,210.28571428571428,247.42157669499662,5.0,553.007,12136105.17,12416041.43,279936.2599999998,281408.2599999998,2996.5715714285716,1088.8237911576655,-907.0,561591.9415766946
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-12-19,3071.001,13,236.23084615384616,528.7859214180861,7.0,1934.29,12533942.27,13181190.29,647248.0199999996,650319.0209999996,2984.5715714285716,1087.24846479126,1599.0010000000002,1298095.8269214174
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-12-20,2072.999,4,518.24975,776.204840357825,3.401,1645.878,13284768.26,13697684.46,412916.2000000011,414989.1990000011,2675.2858571428574,973.2194004096971,-998.0020000000004,828681.6038403602
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-12-21,1130.999,8,141.374875,193.7187722538876,6.0,477.0,13786281.07,13979476.5,193195.4299999997,194326.4289999997,2412.9998571428573,1118.1161657003615,-941.9999999999998,387715.5777722533
